"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff","95%_HPDL","95%_HPDU"
"1",-0.618837646179063,0.188823699847932,-0.988371048654289,-0.617708428585377,-0.260669348775846,1,3349,-0.970495745272029,-0.249700241228733
"2",-0.044417870361627,0.397762825163479,-0.838429325096753,-0.0472041180719325,0.738532994001781,1,7410,-0.829461606771354,0.745073980041607
"3",-0.150793938774644,0.253920866749901,-0.667167966307983,-0.14787597574612,0.338932176267347,1,4801,-0.629043500194953,0.36304484814596
"4",1.37979180284713,0.477823380653188,0.506833369645705,1.3592278213965,2.36911075467201,1,7535,0.500981339425662,2.36284699123812
"5",-0.0496629820813469,0.397190918830372,-0.861537259067199,-0.0391209450482934,0.712466554156109,1,6815,-0.861537259067199,0.711159592068051
"6",-0.542075388967976,0.216745348493756,-0.968096290138958,-0.542710114542255,-0.112452406553277,1,4014,-0.969472896212933,-0.114572736738634
"7",0.594218636168287,0.165422419809142,0.268600286137821,0.594845045804851,0.93660841898307,1,3081,0.249718977258671,0.90765669200721
"8",1.04782545688,0.383357238538558,0.31029918204595,1.03781583279327,1.80561289406039,1,6465,0.32064258448706,1.81173651451286
"9",0.77002270656049,0.373428112662952,0.0729629724376061,0.759153500249933,1.52443663606195,1,7271,0.0658254036928312,1.50939182851591
"10",-0.351091294993744,0.400847507614984,-1.14332420399112,-0.350637737986039,0.430759519311948,1,6882,-1.15927669711999,0.412755718209327
"11",1.2458694451191,0.42151799634978,0.474341632833035,1.22674639581449,2.11394145471562,1,7154,0.45025799094284,2.081694584042
"12",-0.0463867168587468,0.536871921914866,-1.11255349748993,-0.042057370856635,1.02373105671216,1,7679,-1.10689102441646,1.02638658033481
"13",-0.788353067528583,0.249577854459537,-1.28490572994166,-0.782305700209186,-0.298059499066937,1,4576,-1.26512878054878,-0.281941275678401
"14",-2.06544498668283,0.613425261216583,-3.2218229495135,-2.0817395449769,-0.820421642216102,1,7818,-3.22379679202896,-0.826258214189525
"15",1.12206809256666,0.404034067848182,0.365869144818712,1.11114958654911,1.94031044278183,1,6721,0.351203262337544,1.91862878355579
"16",-0.981151609950289,0.428179179524563,-1.78372908199147,-0.987540123978984,-0.115604860027658,1,7099,-1.82368516470119,-0.165514621442527
"17",0.602441169238935,0.554759254505739,-0.451834619412995,0.596696617351411,1.72657137703277,1,7776,-0.448920590930219,1.72677371161657
"18",1.19227242760306,0.25485394481068,0.705069343540561,1.17688924580388,1.7129846600455,1,4898,0.702750178849014,1.70888562041284
"19",0.679680779966372,0.294031868145315,0.122228483768744,0.669964012226101,1.28410534357155,1,5525,0.13576349070385,1.29517797974062
"20",0.203446382071422,0.336733297952826,-0.46386221283534,0.205927579964929,0.87301620879113,1,6064,-0.460420853920973,0.874053407451722
"21",0.280566252567592,0.477905431760304,-0.651010603895102,0.283042175876957,1.21995146696539,1,7773,-0.668610501636427,1.199201812506
"22",0.0923081626670576,0.31752807973945,-0.549778438846286,0.0920693144348776,0.717141542634556,1,5536,-0.555037266000574,0.706287274625751
"23",0.476212929812559,0.379961587324712,-0.254267131288892,0.478778949319949,1.24146864846124,1,6514,-0.246005815069639,1.24639736826764
"24",-1.2646970466807,0.755489811707353,-2.65495160475508,-1.29983207100834,0.276048618489615,1,7609,-2.68505498521311,0.239597491171359
"25",0.918964345436596,0.341557788081424,0.260780712981508,0.917215580460961,1.61891332249995,1,6072,0.259046855459698,1.61483578896988
"26",-0.32196316735634,0.434257799923666,-1.20409750521285,-0.311500020544354,0.493521146397577,1,7347,-1.18207094000864,0.510703059960749
